Name	Speaker	Age	SessionNum	Session	Style	Num	Sex	N	Area2	Area1	i.dist	u.dist	a.dist	VTL	Duration	Intensity	Formant
M15R1FW2	R	15	1	F	W	2	F	42	76.2	39.3	72.3	76.1	117.0	16.64	20	61.8	Burg
M15R1FW3	R	15	1	F	W	3	F	43	85.0	45.2	97.3	78.0	102.2	16.50	25	59.0	Burg
M15R1FW4	R	15	1	F	W	4	F	40	63.4	32.7	90.2	48.4	105.7	16.66	23	60.2	Burg
M15R1FY1	R	15	1	F	Y	1	M	20	92.9	55.5	92.6	69.4	132.4	16.80	20	60.4	Burg
M15R1FY2	R	15	1	F	Y	2	M	31	86.9	46.0	82.6	74.2	127.3	16.81	21	61.1	Burg
M15R1FY3	R	15	1	F	Y	3	M	30	91.6	47.8	91.1	73.1	126.9	16.88	21	62.2	Burg
M15R1FY4	R	15	1	F	Y	4	M	30	79.4	42.5	89.7	59.4	124.0	16.83	23	60.3	Burg
M15R1VI1	R	15	1	V	I	1	M	18	60.6	35.2	79.3	52.8	105.9	16.92	13	57.3	Burg
M15R1VI10	R	15	1	V	I	10	M	27	57.6	29.8	91.0	38.6	106.2	17.20	20	54.3	Burg
M15R1VI11	R	15	1	V	I	11	F	36	110.7	57.3	102.0	77.3	141.3	16.66	24	55.7	Burg
M15R1VI12	R	15	1	V	I	12	M	51	63.0	33.2	91.4	43.7	110.5	17.32	30	58.4	Burg
M15R1VI13	R	15	1	V	I	13	M	51	69.4	36.9	88.6	47.7	121.9	16.91	32	55.3	Burg
M15R1VI14	R	15	1	V	I	14	M	27	77.6	40.1	97.0	50.5	124.5	17.11	14	59.0	Burg
M15R1VI15	R	15	1	V	I	15	M	40	57.1	29.3	84.0	38.7	113.3	17.32	25	56.7	Burg
M15R1VI16	R	15	1	V	I	16	M	34	88.6	44.0	89.0	66.9	132.3	17.00	19	55.3	Burg
M15R1VI17	R	15	1	V	I	17	M	14	76.2	37.6	90.1	51.2	129.2	16.89	11	52.2	Burg
M15R1VI18	R	15	1	V	I	18	F	12	99.1	54.8	122.7	67.1	113.2	16.38	13	51.0	Burg
M15R1VI2	R	15	1	V	I	2	M	19	98.2	50.8	116.8	58.6	128.9	16.92	12	58.0	Burg
M15R1VI3	R	15	1	V	I	3	M	58	61.0	33.4	89.3	54.3	93.7	17.03	36	56.4	Burg
M15R1VI4	R	15	1	V	I	4	M	37	55.1	29.1	98.9	46.1	82.5	17.12	18	56.0	Burg
M15R1VI5	R	15	1	V	I	5	M	30	76.5	36.6	82.9	75.4	105.5	17.21	20	55.9	Burg
M15R1VI6	R	15	1	V	I	6	M	31	84.6	45.5	93.6	64.0	123.1	17.20	18	56.5	Burg
M15R1VI7	R	15	1	V	I	7	M	36	70.0	35.8	86.4	64.3	102.3	17.06	25	56.4	Burg
M15R1VI8	R	15	1	V	I	8	M	25	75.5	39.2	105.4	43.4	121.4	17.48	14	54.3	Burg
M15R1VI9	R	15	1	V	I	9	M	23	82.2	41.4	91.7	59.5	127.1	17.18	15	53.9	Burg
M15R2VS1	R	15	2	V	S	1	M	68	58.3	29.6	81.4	46.1	107.7	16.74	30	61.2	Burg
M15R2VS2	R	15	2	V	S	2	M	67	55.4	28.4	72.8	53.1	101.3	16.69	31	60.7	Burg
M15R2VS3	R	15	2	V	S	3	M	64	53.7	27.5	82.5	46.3	95.5	16.75	30	60.5	Burg
M15R2VS4	R	15	2	V	S	4	M	64	59.9	30.4	78.5	62.2	92.9	16.93	31	61.0	Burg
M15R2VS5	R	15	2	V	S	5	M	68	57.7	28.8	77.5	50.8	104.3	16.70	29	61.1	Burg
M15R2VS6	R	15	2	V	S	6	F	74	59.0	30.2	91.5	49.4	93.6	16.63	32	62.2	Burg
M15R2VS7	R	15	2	V	S	7	M	62	52.8	27.3	79.3	40.0	106.2	16.76	31	59.8	Burg
M15R2VT1	R	15	2	V	T	1	M	14	55.1	30.8	75.1	36.6	123.2	17.02	10	65.0	Burg
M15R2VT10	R	15	2	V	T	10	M	27	52.7	28.0	77.1	39.6	109.3	16.71	13	62.1	Burg
M15R2VT11	R	15	2	V	T	11	M	37	69.4	35.7	83.9	53.6	118.6	16.68	16	64.7	Burg
M15R2VT12	R	15	2	V	T	12	F	50	67.3	35.7	93.1	53.9	103.2	16.64	18	63.4	Burg
M15R2VT13	R	15	2	V	T	13	F	50	71.7	38.5	83.3	55.6	121.4	16.58	20	64.3	Burg
M15R2VT14	R	15	2	V	T	14	M	24	61.8	34.6	80.7	46.0	117.0	16.79	12	63.5	Burg
M15R2VT15	R	15	2	V	T	15	M	44	59.7	30.4	72.1	44.5	126.1	16.67	19	64.3	Burg
M15R2VT16	R	15	2	V	T	16	F	36	58.0	29.1	78.1	43.6	115.1	16.66	17	63.8	Burg
M15R2VT17	R	15	2	V	T	17	M	17	38.8	21.3	68.5	20.1	115.7	16.70	8	61.7	Burg
M15R2VT18	R	15	2	V	T	18	M	11	50.2	27.7	76.9	29.3	120.7	16.71	9	63.1	Burg
M15R2VT2	R	15	2	V	T	2	M	18	64.3	34.9	95.6	34.3	123.3	16.73	10	67.0	Burg
M15R2VT3	R	15	2	V	T	3	F	59	68.6	35.1	91.1	42.6	124.9	16.52	23	66.0	Burg
M15R2VT4	R	15	2	V	T	4	F	38	65.1	33.8	90.8	48.9	108.1	16.46	16	63.2	Burg
M15R2VT5	R	15	2	V	T	5	F	27	75.5	41.0	87.6	52.5	128.9	16.65	12	63.1	Burg
M15R2VT6	R	15	2	V	T	6	F	30	74.9	38.9	91.4	55.5	118.4	16.43	12	63.3	Burg
M15R2VT7	R	15	2	V	T	7	F	35	73.6	38.0	80.6	64.4	116.6	16.58	14	64.8	Burg
M15R2VT8	R	15	2	V	T	8	F	30	72.4	36.3	97.8	49.7	114.2	16.50	11	63.1	Burg
M15R2VT9	R	15	2	V	T	9	M	15	65.9	34.4	91.4	53.9	102.0	16.79	8	62.4	Burg
M15R2VW1	R	15	2	V	W	1	M	41	58.1	30.6	75.8	52.0	105.7	16.74	25	59.7	Burg
M15R2VW2	R	15	2	V	W	2	F	36	76.7	40.1	90.1	68.9	105.7	16.60	23	60.9	Burg
M15R2VW3	R	15	2	V	W	3	F	39	118.0	61.8	112.9	87.7	127.2	16.44	22	59.2	Burg
M15R2VW4	R	15	2	V	W	4	F	44	70.2	35.9	91.2	59.7	103.5	16.57	26	58.6	Burg
M15R2VY1	R	15	2	V	Y	1	M	25	86.5	47.6	107.4	62.9	112.7	16.67	21	58.7	Burg
M15R2VY2	R	15	2	V	Y	2	F	28	99.3	52.1	102.2	94.5	102.4	16.63	23	57.5	Burg
M15R2VY3	R	15	2	V	Y	3	F	31	103.4	52.2	117.2	98.5	90.4	16.54	21	59.2	Burg
M15R2VY4	R	15	2	V	Y	4	F	30	95.8	50.6	100.2	89.4	104.4	16.50	22	58.7	Burg
M15R2VY5	R	15	2	V	Y	5	F	30	110.2	58.2	109.9	80.8	126.6	16.66	24	59.0	Burg
M40K1FR1	K	40	1	F	R	1	F	70	110.2	58.8	97.7	104.0	113.5	16.59	40	70.3	Burg
M40K1FR21	K	40	1	F	R	21	M	32	76.1	41.2	92.2	74.7	95.4	16.87	20	71.2	Burg
M40K1FR22	K	40	1	F	R	22	F	39	90.5	50.0	97.1	98.0	90.4	16.66	22	69.5	Burg
M40K1FR23	K	40	1	F	R	23	M	46	86.2	47.2	92.1	88.5	98.1	16.96	26	69.6	Burg
M40K1FR24	K	40	1	F	R	24	M	45	95.8	53.2	104.0	94.1	95.7	16.73	21	67.2	Burg
M40K1FS1	K	40	1	F	S	1	M	48	125.0	64.5	100.2	118.1	117.6	16.82	30	66.9	Burg
M40K1FS10	K	40	1	F	S	10	F	77	95.4	51.9	97.1	94.1	102.0	16.52	32	67.5	Burg
M40K1FS11	K	40	1	F	S	11	M	67	95.5	51.6	89.1	94.4	110.2	16.77	31	67.3	Burg
M40K1FS12	K	40	1	F	S	12	F	67	103.7	55.6	105.2	105.7	94.9	16.42	32	67.5	Burg
M40K1FS13	K	40	1	F	S	13	F	57	91.0	52.1	96.5	84.9	105.3	16.54	30	66.7	Burg
M40K1FS2	K	40	1	F	S	2	M	73	89.4	48.5	99.1	74.2	112.4	16.80	32	69.2	Burg
M40K1FS3	K	40	1	F	S	3	M	84	88.1	47.5	101.5	73.2	108.7	16.77	34	69.2	Burg
M40K1FS4	K	40	1	F	S	4	M	67	99.1	53.5	88.3	84.3	129.1	16.67	30	67.5	Burg
M40K1FS5	K	40	1	F	S	5	M	70	94.2	49.8	93.8	91.6	106.0	16.76	33	67.0	Burg
M40K1FS6	K	40	1	F	S	6	F	75	108.4	59.2	106.2	114.9	91.9	16.58	31	66.8	Burg
M40K1FS7	K	40	1	F	S	7	M	66	96.7	53.1	103.0	74.6	120.1	16.79	30	67.3	Burg
M40K1FS8	K	40	1	F	S	8	M	32	90.4	45.2	84.6	92.6	108.8	16.70	31	64.3	Burg
M40K1FS9	K	40	1	F	S	9	M	73	84.6	45.9	89.1	80.4	107.6	16.68	34	67.7	Burg
M40K1FT1	K	40	1	F	T	1	F	117	93.0	48.9	93.0	86.8	110.4	16.52	47	70.8	Burg
M40K1FT10	K	40	1	F	T	10	M	144	93.7	51.3	96.6	72.8	124.5	16.85	63	69.4	Burg
M40K1FT11	K	40	1	F	T	11	M	74	84.5	45.9	96.8	76.8	103.3	16.74	29	68.5	Burg
M40K1FT2	K	40	1	F	T	2	F	125	99.3	52.1	94.7	95.8	108.8	16.61	48	70.1	Burg
M40K1FT3	K	40	1	F	T	3	M	30	69.4	36.6	80.6	62.9	109.9	16.69	15	69.8	Burg
M40K1FT4	K	40	1	F	T	4	F	113	105.4	56.1	100.0	105.6	102.5	16.63	48	68.7	Burg
M40K1FT5	K	40	1	F	T	5	F	27	127.5	67.8	110.4	120.1	108.4	16.46	12	71.1	Burg
M40K1FT6	K	40	1	F	T	6	M	114	87.0	46.5	93.5	81.5	105.5	16.75	48	70.4	Burg
M40K1FT7	K	40	1	F	T	7	F	55	90.8	49.2	98.9	100.8	86.5	16.63	23	69.8	Burg
M40K1FT8	K	40	1	F	T	8	F	39	91.0	50.5	103.0	89.8	93.6	16.55	17	69.5	Burg
M40K1FT9	K	40	1	F	T	9	M	49	73.3	39.2	88.2	68.1	102.2	16.74	18	69.6	Burg
M40K1FW1	K	40	1	F	W	1	F	10	122.1	64.5	109.0	104.2	118.5	16.61	20	63.1	Burg
M40K1FW2	K	40	1	F	W	2	F	24	112.4	61.8	111.5	98.8	108.0	16.47	23	68.5	Burg
M40K1FW3	K	40	1	F	W	3	F	41	94.5	51.1	106.0	86.2	99.9	16.65	31	68.9	Burg
M40K1FW4	K	40	1	F	W	4	M	30	73.5	39.3	83.0	81.9	92.5	16.89	23	69.2	Burg
M40K1FW5	K	40	1	F	W	5	M	30	91.4	47.3	77.9	102.1	108.3	16.75	24	68.9	Burg
M40K1FW6	K	40	1	F	W	6	M	26	71.8	41.5	85.2	78.8	90.4	16.68	22	68.4	Burg
M40K1FW7	K	40	1	F	W	7	M	24	85.4	45.0	88.6	78.0	112.3	16.81	20	67.8	Burg
M40K1FY1	K	40	1	F	Y	1	F	16	117.4	63.0	97.4	112.3	115.9	16.52	25	68.9	Burg
M40K1FY2	K	40	1	F	Y	2	M	23	100.6	50.5	82.2	102.0	118.3	16.85	26	68.6	Burg
M40K1FY3	K	40	1	F	Y	3	M	21	123.2	60.9	92.0	142.9	101.3	16.76	21	67.4	Burg
M40K1FY4	K	40	1	F	Y	4	F	22	133.3	67.0	95.6	105.3	149.0	16.61	21	65.8	Burg
M40K1FY5	K	40	1	F	Y	5	M	21	118.5	61.9	87.4	113.3	127.8	16.84	19	66.8	Burg
M40K1FY6	K	40	1	F	Y	6	M	19	99.4	54.6	100.4	103.8	95.0	16.83	21	66.8	Burg
M40K1VI1	K	40	1	V	I	1	F	85	118.3	62.2	100.5	103.9	122.6	16.59	55	63.3	Burg
M40K1VI10	K	40	1	V	I	10	M	56	88.5	48.1	100.9	75.0	107.9	16.80	49	69.2	Burg
M40K1VI11	K	40	1	V	I	11	F	112	127.8	65.1	109.4	104.9	125.4	16.59	61	62.7	Burg
M40K1VI12	K	40	1	V	I	12	F	63	122.5	63.7	102.0	96.6	135.4	16.58	49	63.2	Burg
M40K1VI2	K	40	1	V	I	2	M	72	100.4	52.6	101.4	88.5	111.4	16.79	44	62.5	Burg
M40K1VI3	K	40	1	V	I	3	F	100	122.0	63.2	109.4	97.0	125.9	16.35	72	60.9	Burg
M40K1VI4	K	40	1	V	I	4	F	68	139.6	73.4	113.3	108.5	133.3	16.24	47	61.3	Burg
M40K1VI5	K	40	1	V	I	5	M	48	128.9	68.3	113.2	93.9	135.3	16.85	23	64.8	Burg
M40K1VI6	K	40	1	V	I	6	F	31	153.9	78.9	120.9	97.4	157.5	16.27	20	61.6	Burg
M40K1VI7	K	40	1	V	I	7	M	61	110.5	57.8	105.1	97.2	113.5	16.81	36	64.1	Burg
M40K1VI8	K	40	1	V	I	8	F	57	143.3	75.3	116.6	109.9	133.3	16.42	31	63.8	Burg
M40K1VI9	K	40	1	V	I	9	F	27	134.0	69.4	115.0	102.3	130.8	15.97	25	57.4	Burg
M40K2VS1	K	40	2	V	S	1	F	44	114.2	60.7	111.8	92.3	117.2	16.61	32	69.0	Burg
M40K2VS10	K	40	2	V	S	10	M	94	110.2	61.7	106.2	94.0	115.3	16.78	41	70.7	Burg
M40K2VS11	K	40	2	V	S	11	F	63	108.8	60.3	112.9	85.4	116.1	16.66	32	69.6	Burg
M40K2VS2	K	40	2	V	S	2	F	76	138.3	74.4	115.1	112.7	125.2	16.57	37	69.9	Burg
M40K2VS3	K	40	2	V	S	3	F	75	128.6	68.8	110.5	103.0	127.4	16.58	30	70.8	Burg
M40K2VS4	K	40	2	V	S	4	F	80	134.0	72.2	113.8	112.1	121.5	16.52	31	71.4	Burg
M40K2VS5	K	40	2	V	S	5	F	62	134.0	74.2	111.9	105.6	130.5	16.33	29	69.8	Burg
M40K2VS6	K	40	2	V	S	6	F	58	153.8	84.0	120.4	107.6	145.7	16.35	29	69.9	Burg
M40K2VS7	K	40	2	V	S	7	M	69	129.2	69.7	109.4	96.3	137.2	16.73	32	70.2	Burg
M40K2VS8	K	40	2	V	S	8	F	66	119.0	64.4	117.6	87.6	123.8	16.45	30	70.2	Burg
M40K2VS9	K	40	2	V	S	9	F	79	138.1	70.8	114.4	111.2	127.2	16.57	35	70.6	Burg
M40K2VT1	K	40	2	V	T	1	M	98	111.6	59.0	105.1	102.0	110.0	16.85	37	71.8	Burg
M40K2VT10	K	40	2	V	T	10	F	85	96.1	53.0	110.1	82.9	102.1	16.64	35	71.5	Burg
M40K2VT11	K	40	2	V	T	11	M	98	114.0	62.3	101.1	98.1	121.8	16.81	40	71.0	Burg
M40K2VT12	K	40	2	V	T	12	M	65	96.4	51.9	100.1	95.3	99.2	16.72	29	69.7	Burg
M40K2VT2	K	40	2	V	T	2	M	79	101.1	54.2	105.4	85.1	112.2	16.80	30	71.5	Burg
M40K2VT3	K	40	2	V	T	3	M	83	102.5	54.5	101.1	88.1	115.4	16.79	34	72.2	Burg
M40K2VT4	K	40	2	V	T	4	M	66	97.1	51.1	100.4	86.1	109.8	16.99	29	69.6	Burg
M40K2VT5	K	40	2	V	T	5	F	49	117.5	64.4	121.9	93.0	111.3	16.66	21	70.6	Burg
M40K2VT6	K	40	2	V	T	6	M	32	93.2	51.3	91.2	89.3	109.8	16.69	11	72.5	Burg
M40K2VT7	K	40	2	V	T	7	M	70	93.9	50.6	94.9	78.3	119.8	16.77	25	72.2	Burg
M40K2VT8	K	40	2	V	T	8	M	61	87.4	47.8	104.8	63.3	116.5	16.71	21	71.7	Burg
M40K2VT9	K	40	2	V	T	9	M	32	99.6	53.1	101.9	85.2	113.3	16.86	18	72.1	Burg
M40K2VW1	K	40	2	V	W	1	F	30	132.9	75.8	109.7	123.7	112.7	16.62	31	68.8	Burg
M40K2VW2	K	40	2	V	W	2	F	31	133.3	75.8	110.3	107.0	129.8	16.60	27	69.7	Burg
M40K2VW3	K	40	2	V	W	3	M	23	105.8	56.1	106.5	99.5	102.7	16.86	24	69.0	Burg
M40K2VW4	K	40	2	V	W	4	M	29	97.4	51.9	98.1	78.0	122.4	16.83	27	69.2	Burg
M40K2VW5	K	40	2	V	W	5	M	37	124.9	66.3	111.1	116.7	107.6	16.77	30	69.5	Burg
M40K2VW6	K	40	2	V	W	6	M	29	113.8	60.1	114.4	115.2	91.3	16.79	24	68.6	Burg
M40K2VY1	K	40	2	V	Y	1	F	10	186.7	101.5	123.2	130.3	157.7	16.45	21	65.5	Burg
M40K2VY2	K	40	2	V	Y	2	M	20	140.7	77.1	109.1	123.7	123.3	16.82	22	67.8	Burg
M40K2VY3	K	40	2	V	Y	3	F	20	159.1	80.7	118.7	100.5	163.5	16.42	21	67.7	Burg
M40K2VY4	K	40	2	V	Y	4	F	19	130.8	77.3	120.3	122.5	101.0	16.53	20	66.5	Burg
M40K2VY5	K	40	2	V	Y	5	M	20	175.0	93.6	122.3	129.3	145.7	16.70	20	67.4	Burg
M40K2VY6	K	40	2	V	Y	6	F	19	141.1	80.0	98.8	126.6	132.3	16.61	20	66.3	Burg
M40K2VY7	K	40	2	V	Y	7	F	18	113.8	69.5	132.1	103.0	87.3	16.58	20	66.3	Burg
M40K2VY8	K	40	2	V	Y	8	F	26	190.5	101.7	139.1	136.1	138.8	16.58	26	64.6	Burg
M56H1FR1	H	56	1	F	R	1	M	127	76.2	40.7	98.1	61.1	106.0	17.01	51	66.4	Burg
M56H1FR21	H	56	1	F	R	21	M	41	83.2	45.1	109.6	82.1	83.3	16.86	31	67.4	Burg
M56H1FR210	H	56	1	F	R	210	M	70	85.5	45.1	90.9	85.0	101.9	17.07	25	67.4	Burg
M56H1FR211	H	56	1	F	R	211	M	75	92.0	49.2	96.8	81.6	110.4	17.20	34	66.8	Burg
M56H1FR212	H	56	1	F	R	212	M	66	97.4	51.3	95.2	89.6	111.9	17.30	25	65.7	Burg
M56H1FR22	H	56	1	F	R	22	M	58	107.7	57.1	108.7	90.0	113.4	17.14	25	65.1	Burg
M56H1FR23	H	56	1	F	R	23	M	45	103.6	56.2	109.5	91.3	105.0	17.16	21	66.7	Burg
M56H1FR24	H	56	1	F	R	24	M	53	82.9	43.5	95.4	68.7	111.7	17.06	22	64.5	Burg
M56H1FR25	H	56	1	F	R	25	M	51	101.9	52.8	101.6	92.1	109.6	17.09	20	65.2	Burg
M56H1FR26	H	56	1	F	R	26	M	62	123.6	67.2	103.9	124.9	105.4	17.24	29	67.0	Burg
M56H1FR27	H	56	1	F	R	27	M	69	92.7	48.1	96.3	89.2	103.6	17.07	27	67.4	Burg
M56H1FR28	H	56	1	F	R	28	M	72	98.7	50.9	100.1	87.6	111.0	16.98	28	65.8	Burg
M56H1FR29	H	56	1	F	R	29	M	47	83.2	43.9	78.7	98.8	96.8	17.27	20	66.9	Burg
M56H1FS1	H	56	1	F	S	1	M	60	97.6	51.6	103.4	77.8	117.2	17.07	31	65.8	Burg
M56H1FS10	H	56	1	F	S	10	M	53	100.3	53.2	97.2	86.6	117.9	16.83	31	67.3	Burg
M56H1FS11	H	56	1	F	S	11	M	66	84.9	42.9	89.3	79.0	109.4	16.99	31	66.1	Burg
M56H1FS12	H	56	1	F	S	12	M	71	86.8	46.6	102.1	65.6	115.3	17.00	33	66.0	Burg
M56H1FS13	H	56	1	F	S	13	M	82	105.6	56.3	100.5	94.3	113.9	17.04	35	67.1	Burg
M56H1FS14	H	56	1	F	S	14	M	68	91.6	47.3	80.8	95.1	112.5	17.03	30	66.5	Burg
M56H1FS15	H	56	1	F	S	15	M	76	76.0	40.0	93.5	65.7	104.8	17.03	33	66.4	Burg
M56H1FS16	H	56	1	F	S	16	M	71	72.3	38.9	84.4	64.7	108.9	16.90	32	67.9	Burg
M56H1FS17	H	56	1	F	S	17	M	65	84.1	43.2	88.1	71.5	118.6	17.08	32	66.4	Burg
M56H1FS2	H	56	1	F	S	2	M	86	76.7	41.4	98.7	55.2	114.2	17.09	38	66.8	Burg
M56H1FS3	H	56	1	F	S	3	M	73	93.5	47.8	98.0	81.6	111.7	17.00	33	67.2	Burg
M56H1FS4	H	56	1	F	S	4	M	62	86.7	47.7	99.7	73.2	108.2	17.20	33	65.5	Burg
M56H1FS5	H	56	1	F	S	5	M	78	87.1	46.5	101.2	71.1	109.9	17.02	31	66.9	Burg
M56H1FS6	H	56	1	F	S	6	M	61	93.2	49.5	93.7	84.8	112.2	17.03	29	67.2	Burg
M56H1FS7	H	56	1	F	S	7	M	67	82.2	43.1	100.2	59.1	117.5	16.93	31	65.8	Burg
M56H1FS8	H	56	1	F	S	8	M	60	99.6	53.6	107.5	78.8	114.9	17.03	30	66.2	Burg
M56H1FS9	H	56	1	F	S	9	M	67	101.2	53.3	94.0	91.8	117.0	16.88	37	65.7	Burg
M56H1FT1	H	56	1	F	T	1	M	128	90.9	47.7	98.2	71.3	119.5	17.08	48	66.9	Burg
M56H1FT10	H	56	1	F	T	10	M	194	104.7	54.3	99.5	91.3	117.0	16.99	72	67.3	Burg
M56H1FT11	H	56	1	F	T	11	M	85	86.8	47.5	95.9	58.6	132.2	17.10	32	66.4	Burg
M56H1FT2	H	56	1	F	T	2	M	138	98.8	52.0	96.1	83.8	120.0	16.94	50	66.7	Burg
M56H1FT3	H	56	1	F	T	3	M	45	99.3	51.7	101.9	79.1	120.0	16.91	16	67.3	Burg
M56H1FT3-1	H	56	1	F	T	3-1	M	49	94.6	50.6	98.5	67.6	130.8	16.97	18	67.8	Burg
M56H1FT4	H	56	1	F	T	4	M	144	97.4	50.7	95.1	77.6	126.5	17.03	51	66.7	Burg
M56H1FT5	H	56	1	F	T	5	M	37	88.5	47.9	106.8	60.1	120.7	16.73	17	66.4	Burg
M56H1FT6	H	56	1	F	T	6	M	132	99.9	53.0	96.0	84.5	121.2	17.04	51	67.6	Burg
M56H1FT7	H	56	1	F	T	7	M	58	96.6	51.6	106.9	73.7	116.8	16.92	26	66.5	Burg
M56H1FT8	H	56	1	F	T	8	M	46	77.4	41.3	93.5	56.2	120.0	16.84	20	66.1	Burg
M56H1FT9	H	56	1	F	T	9	M	53	112.6	59.0	106.8	109.6	102.1	17.05	23	66.1	Burg
M56H1FW1	H	56	1	F	W	1	M	40	85.9	45.5	99.4	60.4	123.6	16.98	25	66.2	Burg
M56H1FW2	H	56	1	F	W	2	M	34	93.2	49.0	90.6	90.7	108.9	16.98	24	67.3	Burg
M56H1FW3	H	56	1	F	W	3	M	28	109.3	57.8	101.9	77.0	139.4	17.28	20	66.9	Burg
M56H1FW4	H	56	1	F	W	4	M	29	79.1	41.9	98.3	57.3	116.4	17.01	20	66.7	Burg
M56H1FW5	H	56	1	F	W	5	M	33	73.2	38.4	95.5	66.3	96.5	17.02	22	66.8	Burg
M56H1FW6	H	56	1	F	W	6	M	28	90.4	49.7	98.6	70.5	119.2	17.10	20	67.3	Burg
M56H1FY1	H	56	1	F	Y	1	M	21	75.7	41.6	88.0	60.5	117.1	17.28	25	66.3	Burg
M56H1FY2	H	56	1	F	Y	2	M	27	69.2	39.0	96.3	52.1	106.0	17.39	26	67.6	Burg
M56H1FY3	H	56	1	F	Y	3	M	21	121.8	64.9	94.7	123.5	113.8	17.46	21	68.9	Burg
M56H1FY4	H	56	1	F	Y	4	M	22	66.8	36.4	93.0	38.2	125.8	17.45	22	68.5	Burg
M56H1FY5	H	56	1	F	Y	5	M	22	94.9	51.4	103.1	72.7	119.4	17.06	21	68.6	Burg
M56H1FY6	H	56	1	F	Y	6	M	21	79.6	44.3	93.2	60.5	118.5	17.31	21	68.5	Burg
M56H1VI1	H	56	1	V	I	1	M	85	105.4	55.6	91.5	102.5	114.6	17.07	46	60.7	Burg
M56H1VI10	H	56	1	V	I	10	M	26	81.4	41.8	104.4	50.2	123.9	17.04	17	60.3	Burg
M56H1VI11	H	56	1	V	I	11	M	73	115.8	60.1	102.1	96.0	125.9	17.15	42	58.7	Burg
M56H1VI12	H	56	1	V	I	12	M	112	117.5	60.0	108.6	86.6	132.5	16.87	55	60.2	Burg
M56H1VI2	H	56	1	V	I	2	M	174	118.2	62.1	105.4	104.0	116.9	16.97	101	61.1	Burg
M56H1VI3	H	56	1	V	I	3	M	83	91.2	49.4	100.9	76.4	110.8	17.23	44	62.8	Burg
M56H1VI4	H	56	1	V	I	4	M	16	55.0	29.9	102.6	29.9	101.4	16.73	11	61.7	Burg
M56H1VI5	H	56	1	V	I	5	M	15	108.9	58.8	118.3	80.7	116.3	16.98	10	57.9	Burg
M56H1VI6	H	56	1	V	I	6	F	18	137.3	68.2	104.9	74.8	185.6	16.43	10	57.9	Burg
M56H1VI7	H	56	1	V	I	7	M	82	94.2	50.2	104.1	74.2	115.2	16.92	42	60.8	Burg
M56H1VI8	H	56	1	V	I	8	M	55	91.7	46.9	93.7	81.0	113.9	17.36	40	59.0	Burg
M56H1VI9	H	56	1	V	I	9	F	19	127.1	67.5	102.8	81.0	162.2	16.45	21	57.7	Burg
M56H2VS1	H	56	2	V	S	1	M	80	127.1	64.4	102.0	113.0	123.8	17.57	33	65.0	Burg
M56H2VS10	H	56	2	V	S	10	M	75	82.8	43.3	86.2	74.2	115.0	17.48	30	65.0	Burg
M56H2VS2	H	56	2	V	S	2	M	87	103.4	53.3	100.3	82.5	124.5	17.48	35	65.0	Burg
M56H2VS3	H	56	2	V	S	3	M	84	107.6	53.9	95.8	91.5	125.6	17.29	32	64.2	Burg
M56H2VS4	H	56	2	V	S	4	M	89	108.1	56.7	99.4	88.9	125.3	17.19	32	64.8	Burg
M56H2VS5	H	56	2	V	S	5	M	97	96.5	50.4	101.3	75.0	121.2	17.47	33	64.7	Burg
M56H2VS6	H	56	2	V	S	6	M	96	92.5	49.9	102.7	74.4	113.6	17.17	37	65.4	Burg
M56H2VS7	H	56	2	V	S	7	M	93	72.5	37.9	90.8	65.7	100.9	17.28	36	65.4	Burg
M56H2VS8	H	56	2	V	S	8	M	81	82.4	43.4	97.4	58.9	121.4	17.40	32	65.2	Burg
M56H2VS9	H	56	2	V	S	9	M	81	80.3	43.7	90.7	67.2	113.9	17.38	33	65.5	Burg
M56H2VT1	H	56	2	V	T	1	M	104	95.0	48.7	101.9	73.3	120.0	17.43	42	64.6	Burg
M56H2VT10	H	56	2	V	T	10	M	34	112.8	59.2	112.3	91.8	115.4	17.41	14	63.9	Burg
M56H2VT11	H	56	2	V	T	11	M	52	88.3	49.4	86.1	81.2	116.6	17.70	23	63.9	Burg
M56H2VT12	H	56	2	V	T	12	M	138	86.4	44.9	87.8	85.2	106.6	17.53	50	64.9	Burg
M56H2VT2	H	56	2	V	T	2	M	190	97.1	50.1	102.7	76.0	119.3	17.39	78	64.2	Burg
M56H2VT3	H	56	2	V	T	3	M	106	96.2	50.7	102.1	80.6	112.8	17.46	39	63.9	Burg
M56H2VT4	H	56	2	V	T	4	M	15	98.9	53.4	90.2	73.5	140.8	17.43	8	64.1	Burg
M56H2VT5	H	56	2	V	T	5	M	14	70.9	41.6	113.3	62.9	80.3	17.74	8	63.0	Burg
M56H2VT6	H	56	2	V	T	6	M	13	73.9	36.8	94.7	63.1	102.6	17.38	7	61.4	Burg
M56H2VT7	H	56	2	V	T	7	M	80	103.7	52.2	94.7	95.7	115.8	17.53	33	63.9	Burg
M56H2VT8	H	56	2	V	T	8	M	63	117.2	61.9	108.2	99.0	118.0	17.57	27	64.2	Burg
M56H2VT9	H	56	2	V	T	9	M	31	101.9	52.2	89.8	102.9	110.6	17.62	13	63.5	Burg
M56H2VW1	H	56	2	V	W	1	M	30	98.7	51.8	93.1	97.8	107.5	17.42	22	65.5	Burg
